Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
match_score;smith_waterman.c;7;1.93589186668396;0-2;Single bit-flip
x_num;smith_waterman.c;281;1.2111382484436035;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.0491902828216553;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.4613137245178223;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.7681872844696045;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.2705078125;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.5382754802703857;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.7619483470916748;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.6841866970062256;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.9258859157562256;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.6992475986480713;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.175107479095459;0-2;Single bit-flip
match_score;smith_waterman.c;7;2.040558099746704;0-2;Single bit-flip
y_num;smith_waterman.c;79;0.2842061519622803;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.5604043006896973;0-2;Single bit-flip
gap_score;smith_waterman.c;9;2.0712265968322754;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.0900297164916992;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.2901327610015869;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.7248570919036865;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.038633108139038;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.8144526481628418;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.7356164455413818;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.8082242012023926;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.5298206806182861;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.4423277378082275;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.9798305034637451;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.1447429656982422;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.4197492599487305;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.5504674911499023;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.617560863494873;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.9975128173828125;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.5443363189697266;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.9578249454498291;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.6384825706481934;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.0724494457244873;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.394935131072998;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.9238085746765137;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.6909046173095703;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.0433740615844727;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.5345311164855957;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.9984376430511475;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.917851448059082;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.6848688125610352;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.7940409183502197;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.8991961479187012;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.5497024059295654;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.8226020336151123;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.4427633285522461;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.5227384567260742;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.6163148880004883;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.8217694759368896;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.6851904392242432;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.4903967380523682;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.454110860824585;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.2384071350097656;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.7443318367004395;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.3143720626831055;0-2;Single bit-flip
str_x;smith_waterman.c;79;2.201650857925415;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.9515790939331055;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.3854968547821045;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.8727321624755859;0-2;Single bit-flip
y_num;smith_waterman.c;79;1.7274751663208008;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.407496452331543;0-2;Single bit-flip
str_x;smith_waterman.c;79;0.46657252311706543;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.9215908050537109;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.9466891288757324;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.0709776878356934;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.2464349269866943;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.288020372390747;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.875009298324585;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.6581401824951172;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.651869535446167;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.496875524520874;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.7500879764556885;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.8055384159088135;0-2;Single bit-flip
gap_score;smith_waterman.c;9;2.079437732696533;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.2427186965942383;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.5800859928131104;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.6785554885864258;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.3073570728302002;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.7076654434204102;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.1968021392822266;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.099006175994873;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.7465465068817139;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.5555949211120605;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.7267565727233887;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.5279021263122559;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.1798019409179688;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.0633900165557861;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.4216258525848389;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.4104650020599365;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.0158731937408447;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.9996917247772217;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.804938554763794;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.1216623783111572;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.0943124294281006;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.333345890045166;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.2856557369232178;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.4763481616973877;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.8525209426879883;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.2733490467071533;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.2887725830078125;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.3147516250610352;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.8195922374725342;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.7411558628082275;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.8256759643554688;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.5027539730072021;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.7774577140808105;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.7348959445953369;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.7123336791992188;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.4443702697753906;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.980994701385498;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.21866774559021;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.4425642490386963;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.2360327243804932;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.6563315391540527;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.6346650123596191;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.9677164554595947;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.9944097995758057;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;2.2343335151672363;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.371274709701538;0-2;Single bit-flip
str_x;smith_waterman.c;79;1.1395158767700195;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.8000073432922363;0-2;Single bit-flip
