Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
j;smith_waterman.c;88;1.008190393447876;0-2;Single bit-flip
j;smith_waterman.c;88;0.699061393737793;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.9646217823028564;0-2;Single bit-flip
i;smith_waterman.c;83;2.2319440841674805;0-2;Single bit-flip
fpy;smith_waterman.c;278;0.7606804370880127;0-2;Single bit-flip
i;smith_waterman.c;83;1.0205051898956299;0-2;Single bit-flip
fo;smith_waterman.c;79;1.9076902866363525;0-2;Single bit-flip
y_num;smith_waterman.c;79;0.7831029891967773;0-2;Single bit-flip
y_num;smith_waterman.c;79;1.3962128162384033;0-6;Single bit-flip
j;smith_waterman.c;88;1.9555697441101074;0-6;Single bit-flip
fo;smith_waterman.c;79;1.9594721794128418;0-6;Single bit-flip
gap_score;smith_waterman.c;9;1.8747191429138184;0-6;Single bit-flip
max_score;smith_waterman.c;93;2.7990474700927734;0-6;Single bit-flip
fo;smith_waterman.c;79;0.937446117401123;0-6;Single bit-flip
max_score;smith_waterman.c;93;1.6310772895812988;0-6;Single bit-flip
max_score;smith_waterman.c;93;2.3754191398620605;0-6;Single bit-flip
fo;smith_waterman.c;79;2.843712329864502;0-6;Single bit-flip
fo;smith_waterman.c;79;2.3517754077911377;0-6;Single bit-flip
i;smith_waterman.c;83;3.2033040523529053;0-6;Single bit-flip
match_score;smith_waterman.c;7;0.734588623046875;0-6;Single bit-flip
fpy;smith_waterman.c;278;1.351701021194458;0-6;Single bit-flip
max_score;smith_waterman.c;93;2.3304965496063232;0-6;Single bit-flip
str_x;smith_waterman.c;79;0.4560892581939697;0-6;Single bit-flip
fo;smith_waterman.c;79;1.5123965740203857;0-6;Single bit-flip
max_score;smith_waterman.c;93;0.5491735935211182;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.594857931137085;0-2;Single bit-flip
max_score;smith_waterman.c;93;1.3116042613983154;0-2;Single bit-flip
i;smith_waterman.c;83;0.8141250610351562;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.9390456676483154;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.6337356567382812;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.6310889720916748;0-2;Single bit-flip
y_num;smith_waterman.c;79;0.39334535598754883;0-2;Single bit-flip
i;smith_waterman.c;83;1.4352588653564453;0-2;Single bit-flip
y_num;smith_waterman.c;79;0.8677043914794922;0-2;Single bit-flip
j;smith_waterman.c;88;1.759631633758545;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.856175422668457;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.0921046733856201;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.7257778644561768;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.4249064922332764;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.8102860450744629;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.6726975440979004;0-2;Single bit-flip
i;smith_waterman.c;83;0.8274524211883545;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.5760989189147949;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.39615535736083984;0-2;Single bit-flip
str_x;smith_waterman.c;79;1.0864768028259277;0-2;Single bit-flip
max_score;smith_waterman.c;93;1.5555963516235352;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.470660924911499;0-2;Single bit-flip
_dl_skip_args;rtld.c;84;0.7859883308410645;0-2;Single bit-flip
y_num;smith_waterman.c;79;0.8472557067871094;0-2;Single bit-flip
i;smith_waterman.c;83;1.4960229396820068;0-2;Single bit-flip
i;smith_waterman.c;83;0.9401178359985352;0-2;Single bit-flip
i;smith_waterman.c;83;0.7685317993164062;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.940673828125;0-2;Single bit-flip
_dl_skip_args;rtld.c;84;0.4162893295288086;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.3137044906616211;0-6;Single bit-flip
i;smith_waterman.c;83;2.7237496376037598;0-6;Single bit-flip
height;smith_waterman.c;116;2.7198410034179688;0-6;Single bit-flip
max_score;smith_waterman.c;93;1.1959326267242432;0-6;Single bit-flip
y_num;smith_waterman.c;79;2.8642237186431885;0-6;Single bit-flip
match_score;smith_waterman.c;7;0.6468296051025391;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.6956801414489746;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.48053860664367676;0-2;Single bit-flip
y_num;smith_waterman.c;79;1.043355941772461;0-2;Single bit-flip
i;smith_waterman.c;83;1.688558578491211;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.6368532180786133;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.409804105758667;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.8352162837982178;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.8393232822418213;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.2601401805877686;0-2;Single bit-flip
max_score;smith_waterman.c;93;0.8845884799957275;0-2;Single bit-flip
y_num;smith_waterman.c;79;1.0650322437286377;0-2;Single bit-flip
y_num;smith_waterman.c;79;0.9862830638885498;0-2;Single bit-flip
y_num;smith_waterman.c;79;1.3022348880767822;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.2157762050628662;0-2;Single bit-flip
i;smith_waterman.c;83;1.2115261554718018;0-2;Single bit-flip
str_y;smith_waterman.c;79;1.2688167095184326;0-2;Single bit-flip
max_score;smith_waterman.c;93;1.0259296894073486;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.8577871322631836;0-2;Single bit-flip
fo;smith_waterman.c;79;1.539595365524292;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.6691508293151855;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.8444814682006836;0-2;Single bit-flip
max_score;smith_waterman.c;93;1.6091740131378174;0-2;Single bit-flip
fo;smith_waterman.c;79;2.189497947692871;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.2282044887542725;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.0900702476501465;0-2;Single bit-flip
y_num;smith_waterman.c;79;0.41753411293029785;0-2;Single bit-flip
fpy;smith_waterman.c;278;1.7738819122314453;0-2;Single bit-flip
str_x;smith_waterman.c;79;1.0952258110046387;0-2;Single bit-flip
x_num;smith_waterman.c;79;1.2184267044067383;0-2;Single bit-flip
x_num;smith_waterman.c;79;0.506122350692749;0-2;Single bit-flip
y_num;smith_waterman.c;79;1.4525055885314941;0-2;Single bit-flip
_dl_skip_args;rtld.c;84;0.5429253578186035;0-2;Single bit-flip
x_num;smith_waterman.c;79;1.3217511177062988;0-2;Single bit-flip
x_num;smith_waterman.c;79;1.7223267555236816;0-2;Single bit-flip
fo;smith_waterman.c;278;0.4441871643066406;0-2;Single bit-flip
max_score;smith_waterman.c;93;0.4750359058380127;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.6267664432525635;0-2;Single bit-flip
fo;smith_waterman.c;79;1.3492541313171387;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.7363355159759521;0-2;Single bit-flip
fo;smith_waterman.c;79;1.0849189758300781;0-2;Single bit-flip
fo;smith_waterman.c;79;1.4055941104888916;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.2002506256103516;0-2;Single bit-flip
_dl_skip_args;rtld.c;84;0.6248335838317871;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.1750214099884033;0-2;Single bit-flip
str_y;smith_waterman.c;79;1.2858381271362305;0-2;Single bit-flip
fo;smith_waterman.c;79;1.2539393901824951;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.8047924041748047;0-2;Single bit-flip
fo;smith_waterman.c;79;1.448115348815918;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.5021696090698242;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.7575421333312988;0-2;Single bit-flip
str_x;smith_waterman.c;79;0.7100584506988525;0-2;Single bit-flip
i;smith_waterman.c;83;2.6723875999450684;0-2;Single bit-flip
fo;smith_waterman.c;79;0.9340722560882568;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.9699618816375732;0-2;Single bit-flip
x_num;smith_waterman.c;79;1.1194124221801758;0-2;Single bit-flip
fpy;smith_waterman.c;278;2.480243444442749;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.10508131980896;0-2;Single bit-flip
j;smith_waterman.c;88;1.1607263088226318;0-2;Single bit-flip
_dl_skip_args;rtld.c;84;0.6471278667449951;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.0296647548675537;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.27753353118896484;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.8484773635864258;0-2;Single bit-flip
fo;smith_waterman.c;79;1.8875799179077148;0-2;Single bit-flip
str_x;smith_waterman.c;79;0.9474751949310303;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.1329748630523682;0-2;Single bit-flip
x_num;smith_waterman.c;79;0.589195728302002;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.051218032836914;0-2;Single bit-flip
max_score;smith_waterman.c;93;2.0312306880950928;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.7160356044769287;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.2666194438934326;0-2;Single bit-flip
y_num;smith_waterman.c;79;2.0756471157073975;0-2;Single bit-flip
fo;smith_waterman.c;278;1.2241647243499756;0-2;Single bit-flip
max_score;smith_waterman.c;93;0.530738115310669;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.7773847579956055;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.7195804119110107;0-2;Single bit-flip
y_num;smith_waterman.c;79;1.5415091514587402;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.30928707122802734;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.3621375560760498;0-2;Single bit-flip
y_num;smith_waterman.c;79;0.47300195693969727;0-2;Single bit-flip
j;smith_waterman.c;88;1.7883522510528564;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.2459874153137207;0-2;Single bit-flip
max_score;smith_waterman.c;93;1.1740295886993408;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.6480147838592529;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.3846547603607178;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.959244966506958;0-2;Single bit-flip
max_score;smith_waterman.c;93;0.8125815391540527;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.3982484340667725;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.6596577167510986;0-2;Single bit-flip
gap_score;smith_waterman.c;9;2.2710049152374268;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.4347052574157715;0-2;Single bit-flip
y_num;smith_waterman.c;79;0.5108509063720703;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.4326598644256592;0-2;Single bit-flip
fo;smith_waterman.c;278;1.1796989440917969;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.0517244338989258;0-2;Single bit-flip
_dl_skip_args;rtld.c;84;0.384066104888916;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.8875179290771484;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.38786864280700684;0-2;Single bit-flip
max_score;smith_waterman.c;93;1.2127094268798828;0-2;Single bit-flip
y_num;smith_waterman.c;79;0.32993102073669434;0-2;Single bit-flip
_dl_skip_args;rtld.c;84;0.9788715839385986;0-2;Single bit-flip
x_num;smith_waterman.c;79;0.8246264457702637;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.0082402229309082;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.6390862464904785;0-2;Single bit-flip
i;smith_waterman.c;83;1.0423316955566406;0-2;Single bit-flip
str_y;smith_waterman.c;79;1.4247934818267822;0-2;Single bit-flip
max_score;smith_waterman.c;93;2.5479471683502197;0-2;Single bit-flip
y_num;smith_waterman.c;79;0.6450107097625732;0-2;Single bit-flip
str_x;smith_waterman.c;79;0.5904850959777832;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.554286241531372;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.6790831089019775;0-2;Single bit-flip
str_x;smith_waterman.c;79;2.5332069396972656;0-2;Single bit-flip
fo;smith_waterman.c;278;1.4843180179595947;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.1137044429779053;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.6906416416168213;0-2;Single bit-flip
i;smith_waterman.c;83;1.1164288520812988;0-2;Single bit-flip
fpy;smith_waterman.c;278;0.6799581050872803;0-2;Single bit-flip
_dl_skip_args;rtld.c;84;0.3505434989929199;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.1932735443115234;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.1209132671356201;0-2;Single bit-flip
y_num;smith_waterman.c;79;1.0700297355651855;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.0237314701080322;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.20875883102417;0-2;Single bit-flip
x_num;smith_waterman.c;79;2.3191213607788086;0-2;Single bit-flip
fpy;smith_waterman.c;278;2.3216981887817383;0-2;Single bit-flip
j;smith_waterman.c;88;1.2494761943817139;0-2;Single bit-flip
x_num;smith_waterman.c;79;0.7992594242095947;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.0660161972045898;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.898906946182251;0-2;Single bit-flip
j;smith_waterman.c;88;0.9663262367248535;0-2;Single bit-flip
fo;smith_waterman.c;79;1.6241238117218018;0-2;Single bit-flip
y_num;smith_waterman.c;79;0.5896289348602295;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.2928483486175537;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.8568594455718994;0-2;Single bit-flip
max_score;smith_waterman.c;93;1.5129377841949463;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.2415828704833984;0-2;Single bit-flip
_dl_skip_args;rtld.c;84;0.9332692623138428;0-2;Single bit-flip
x_num;smith_waterman.c;79;1.382688045501709;0-2;Single bit-flip
x_num;smith_waterman.c;79;1.4902713298797607;0-2;Single bit-flip
x_num;smith_waterman.c;79;1.7739391326904297;0-2;Single bit-flip
str_x;smith_waterman.c;79;1.0186126232147217;0-2;Single bit-flip
x_num;smith_waterman.c;79;1.0794765949249268;0-2;Single bit-flip
str_x;smith_waterman.c;79;0.7975306510925293;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.3374097347259521;0-2;Single bit-flip
i;smith_waterman.c;83;1.4239497184753418;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.8428914546966553;0-2;Single bit-flip
x_num;smith_waterman.c;79;1.8263673782348633;0-2;Single bit-flip
fo;smith_waterman.c;79;1.3547947406768799;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.4999735355377197;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.5562326908111572;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.7326169013977051;0-2;Single bit-flip
i;smith_waterman.c;83;1.4027600288391113;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.702481746673584;0-2;Single bit-flip
x_num;smith_waterman.c;79;1.0165033340454102;0-2;Single bit-flip
_dl_skip_args;rtld.c;84;0.48796653747558594;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.043205738067627;0-2;Single bit-flip
fo;smith_waterman.c;79;0.7199723720550537;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.0366644859313965;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.1144297122955322;0-2;Single bit-flip
match_score;smith_waterman.c;7;1.1101875305175781;0-2;Single bit-flip
y_num;smith_waterman.c;79;1.0992083549499512;0-2;Single bit-flip
y_num;smith_waterman.c;79;0.9884145259857178;0-2;Single bit-flip
_dl_skip_args;rtld.c;84;0.42494821548461914;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.6767697334289551;0-2;Single bit-flip
str_x;smith_waterman.c;79;1.7588257789611816;0-2;Single bit-flip
i;smith_waterman.c;83;0.8539655208587646;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.389178991317749;0-2;Single bit-flip
fo;smith_waterman.c;79;2.1098814010620117;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.7812776565551758;0-2;Single bit-flip
max_score;smith_waterman.c;93;0.5903880596160889;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.9876453876495361;0-2;Single bit-flip
str_y;smith_waterman.c;79;0.7717535495758057;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.211946725845337;0-2;Single bit-flip
y_num;smith_waterman.c;79;0.4427316188812256;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.34384608268737793;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.5102260112762451;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.9123766422271729;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.7101805210113525;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.49507880210876465;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.3558192253112793;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.8076822757720947;0-2;Single bit-flip
i;smith_waterman.c;83;1.0658717155456543;0-2;Single bit-flip
max_score;smith_waterman.c;93;1.156508445739746;0-2;Single bit-flip
y_num;smith_waterman.c;79;1.9397852420806885;0-2;Single bit-flip
y_num;smith_waterman.c;79;0.3220646381378174;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.5648989677429199;0-2;Single bit-flip
j;smith_waterman.c;88;1.5157694816589355;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.5869572162628174;0-2;Single bit-flip
str_y;smith_waterman.c;79;1.0238101482391357;0-2;Single bit-flip
max_score;smith_waterman.c;93;1.3992760181427002;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;0.9720332622528076;0-2;Single bit-flip
fo;smith_waterman.c;79;1.4712631702423096;0-2;Single bit-flip
y_num;smith_waterman.c;79;0.8312511444091797;0-2;Single bit-flip
y_num;smith_waterman.c;79;0.8106331825256348;0-2;Single bit-flip
str_y;smith_waterman.c;79;0.7831308841705322;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.8409006595611572;0-2;Single bit-flip
mismatch_score;smith_waterman.c;8;1.3134684562683105;0-2;Single bit-flip
fo;smith_waterman.c;278;0.5805478096008301;0-2;Single bit-flip
_dl_skip_args;rtld.c;84;1.0593903064727783;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.5765073299407959;0-2;Single bit-flip
fo;smith_waterman.c;79;2.1288974285125732;0-2;Single bit-flip
max_score;smith_waterman.c;93;0.8206486701965332;0-2;Single bit-flip
i;smith_waterman.c;83;1.3584294319152832;0-2;Single bit-flip
_dl_skip_args;rtld.c;84;0.49620938301086426;0-2;Single bit-flip
user_entry;../elf/dl-sysdep.c;91;0.3511228561401367;0-2;Single bit-flip
str_x;smith_waterman.c;79;1.0556378364562988;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.6857528686523438;0-2;Single bit-flip
max_score;smith_waterman.c;93;1.19120454788208;0-2;Single bit-flip
gap_score;smith_waterman.c;9;1.5052311420440674;0-2;Single bit-flip
gap_score;smith_waterman.c;9;0.31789588928222656;0-2;Single bit-flip
i;smith_waterman.c;83;0.5053694248199463;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.31853365898132324;0-2;Single bit-flip
j;smith_waterman.c;88;1.3695118427276611;0-2;Single bit-flip
match_score;smith_waterman.c;7;0.2599778175354004;0-2;Single bit-flip
fo;smith_waterman.c;79;0.7737584114074707;0-2;Single bit-flip
i;smith_waterman.c;83;1.4348697662353516;0-6;Double bit-flip
y_num;smith_waterman.c;79;2.310687780380249;0-6;Double bit-flip
match_score;smith_waterman.c;7;0.5831067562103271;0-6;Double bit-flip
str_y;smith_waterman.c;79;0.251373291015625;0-6;Double bit-flip
y_num;smith_waterman.c;79;2.9597063064575195;0-6;Double bit-flip
gap_score;smith_waterman.c;9;1.747171401977539;0-6;Double bit-flip
mismatch_score;smith_waterman.c;8;0.22141098976135254;0-6;Double bit-flip
fo;smith_waterman.c;79;1.092644214630127;0-6;Double bit-flip
j;smith_waterman.c;88;1.9639511108398438;0-6;Double bit-flip
gap_score;smith_waterman.c;9;1.6618695259094238;0-6;Double bit-flip
fo;smith_waterman.c;79;2.1481189727783203;0-6;Double bit-flip
match_score;smith_waterman.c;7;0.960953950881958;0-6;Double bit-flip
mismatch_score;smith_waterman.c;8;0.16722416877746582;0-6;Double bit-flip
x_num;smith_waterman.c;79;0.6877996921539307;0-6;Double bit-flip
match_score;smith_waterman.c;7;1.3150854110717773;0-6;Double bit-flip
max_score;smith_waterman.c;93;3.6035218238830566;0-6;Double bit-flip
max_score;smith_waterman.c;93;1.9841516017913818;0-6;Double bit-flip
j;smith_waterman.c;88;1.3271915912628174;0-2;Double bit-flip
gap_score;smith_waterman.c;9;0.7376992702484131;0-2;Double bit-flip
y_num;smith_waterman.c;79;1.5868053436279297;0-2;Double bit-flip
i;smith_waterman.c;83;1.4296410083770752;0-2;Double bit-flip
str_y;smith_waterman.c;79;1.4455063343048096;0-2;Double bit-flip
match_score;smith_waterman.c;7;1.0641658306121826;0-2;Double bit-flip
fpy;smith_waterman.c;278;0.8682770729064941;0-2;Double bit-flip
gap_score;smith_waterman.c;9;1.1888716220855713;0-2;Double bit-flip
x_num;smith_waterman.c;79;0.8500063419342041;0-2;Double bit-flip
gap_score;smith_waterman.c;9;0.5641069412231445;0-2;Double bit-flip
match_score;smith_waterman.c;7;0.28684282302856445;0-2;Double bit-flip
fo;smith_waterman.c;79;0.9549872875213623;0-2;Double bit-flip
gap_score;smith_waterman.c;9;1.009096384048462;0-2;Double bit-flip
fo;smith_waterman.c;79;1.3485462665557861;0-2;Double bit-flip
fo;smith_waterman.c;79;1.1507155895233154;0-2;Double bit-flip
x_num;smith_waterman.c;79;0.8775303363800049;0-2;Double bit-flip
i;smith_waterman.c;83;0.8673129081726074;0-2;Double bit-flip
fo;smith_waterman.c;79;2.0785884857177734;0-2;Double bit-flip
str_x;smith_waterman.c;79;0.6388449668884277;0-2;Double bit-flip
x_num;smith_waterman.c;79;1.0300641059875488;0-2;Double bit-flip
x_num;smith_waterman.c;79;1.465944766998291;0-2;Double bit-flip
x_num;smith_waterman.c;79;1.9552066326141357;0-2;Double bit-flip
match_score;smith_waterman.c;7;0.7471098899841309;0-2;Double bit-flip
max_score;smith_waterman.c;93;0.9815406799316406;0-2;Double bit-flip
gap_score;smith_waterman.c;9;0.8698880672454834;0-2;Double bit-flip
match_score;smith_waterman.c;7;1.5178179740905762;0-2;Double bit-flip
x_num;smith_waterman.c;79;0.9766418933868408;0-2;Double bit-flip
max_score;smith_waterman.c;93;1.9213104248046875;0-2;Double bit-flip
mismatch_score;smith_waterman.c;8;0.9619758129119873;0-2;Double bit-flip
str_y;smith_waterman.c;79;0.7982439994812012;0-2;Double bit-flip
gap_score;smith_waterman.c;9;0.5177218914031982;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.5184135437011719;0-2;Double bit-flip
fo;smith_waterman.c;278;1.4118874073028564;0-2;Double bit-flip
fo;smith_waterman.c;278;1.2143754959106445;0-2;Double bit-flip
mismatch_score;smith_waterman.c;8;0.5399408340454102;0-2;Double bit-flip
str_x;smith_waterman.c;79;2.0363991260528564;0-2;Double bit-flip
match_score;smith_waterman.c;7;1.164407730102539;0-6;Double bit-flip
match_score;smith_waterman.c;7;0.1353306770324707;0-6;Double bit-flip
max_score;smith_waterman.c;93;1.0437302589416504;0-6;Double bit-flip
match_score;smith_waterman.c;7;1.0673775672912598;0-2;Double bit-flip
str_x;smith_waterman.c;79;0.4952859878540039;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.6062171459197998;0-2;Double bit-flip
fo;smith_waterman.c;79;1.0051071643829346;0-2;Double bit-flip
mismatch_score;smith_waterman.c;8;1.2559263706207275;0-2;Double bit-flip
mismatch_score;smith_waterman.c;8;0.7642490863800049;0-2;Double bit-flip
gap_score;smith_waterman.c;9;0.5870797634124756;0-2;Double bit-flip
x_num;smith_waterman.c;79;0.8433737754821777;0-2;Double bit-flip
max_score;smith_waterman.c;93;1.5319271087646484;0-2;Double bit-flip
max_score;smith_waterman.c;93;2.022123336791992;0-2;Double bit-flip
mismatch_score;smith_waterman.c;8;0.9038302898406982;0-2;Double bit-flip
str_x;smith_waterman.c;79;1.4461991786956787;0-2;Double bit-flip
mismatch_score;smith_waterman.c;8;1.1993060111999512;0-2;Double bit-flip
mismatch_score;smith_waterman.c;8;0.2654259204864502;0-2;Double bit-flip
gap_score;smith_waterman.c;9;1.1563019752502441;0-2;Double bit-flip
mismatch_score;smith_waterman.c;8;0.8874166011810303;0-2;Double bit-flip
gap_score;smith_waterman.c;9;0.5854394435882568;0-2;Double bit-flip
gap_score;smith_waterman.c;9;0.8383879661560059;0-2;Double bit-flip
gap_score;smith_waterman.c;9;1.2395031452178955;0-2;Double bit-flip
fo;smith_waterman.c;278;1.7312932014465332;0-2;Double bit-flip
y_num;smith_waterman.c;79;1.4431557655334473;0-2;Double bit-flip
max_score;smith_waterman.c;93;1.1317031383514404;0-2;Double bit-flip
y_num;smith_waterman.c;79;1.4008760452270508;0-2;Double bit-flip
gap_score;smith_waterman.c;9;1.1363048553466797;0-2;Double bit-flip
match_score;smith_waterman.c;7;0.8762452602386475;0-2;Double bit-flip
x_num;smith_waterman.c;79;1.9110465049743652;0-2;Double bit-flip
x_num;smith_waterman.c;79;1.3109166622161865;0-2;Double bit-flip
str_x;smith_waterman.c;79;1.1235988140106201;0-2;Double bit-flip
gap_score;smith_waterman.c;9;0.8255209922790527;0-2;Double bit-flip
i;smith_waterman.c;83;1.631889820098877;0-2;Double bit-flip
i;smith_waterman.c;83;0.9792304039001465;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.9355978965759277;0-2;Double bit-flip
fo;smith_waterman.c;278;1.109471321105957;0-2;Double bit-flip
gap_score;smith_waterman.c;9;1.4617152214050293;0-2;Double bit-flip
gap_score;smith_waterman.c;9;1.2674939632415771;0-2;Double bit-flip
mismatch_score;smith_waterman.c;8;0.3278329372406006;0-2;Double bit-flip
str_x;smith_waterman.c;79;1.4460866451263428;0-2;Double bit-flip
i;smith_waterman.c;83;0.8774254322052002;0-2;Double bit-flip
fo;smith_waterman.c;278;1.6133418083190918;0-2;Double bit-flip
gap_score;smith_waterman.c;9;1.0452888011932373;0-2;Double bit-flip
mismatch_score;smith_waterman.c;8;1.0973420143127441;0-2;Double bit-flip
i;smith_waterman.c;83;0.5260448455810547;0-2;Double bit-flip
fo;smith_waterman.c;278;0.3540802001953125;0-2;Double bit-flip
mismatch_score;smith_waterman.c;8;0.3032042980194092;0-2;Double bit-flip
gap_score;smith_waterman.c;9;1.748727798461914;0-2;Double bit-flip
fo;smith_waterman.c;278;0.7899222373962402;0-2;Double bit-flip
j;smith_waterman.c;88;1.369863748550415;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;0.8914141654968262;0-2;Double bit-flip
gap_score;smith_waterman.c;9;0.5991275310516357;0-2;Double bit-flip
max_score;smith_waterman.c;93;1.6675994396209717;0-2;Double bit-flip
_dl_skip_args;rtld.c;84;1.140406847000122;0-2;Double bit-flip
max_score;smith_waterman.c;93;1.1239550113677979;0-2;Double bit-flip
mismatch_score;smith_waterman.c;8;0.47144341468811035;0-2;Double bit-flip
fpy;smith_waterman.c;278;1.3338615894317627;0-2;Double bit-flip
fo;smith_waterman.c;278;1.4514544010162354;0-2;Double bit-flip
gap_score;smith_waterman.c;9;0.8829467296600342;0-2;Double bit-flip
